Symbol,Signal_Date,Mode,Entry,Target,Stop_Loss,Outcome,Gross_Return_%,Net_Return_%,Hold_Days
INDIGO,2023-05-16,swing,2247.6,2885.82,2180.79,OPEN,4.63,4.33,90
INDIGO,2023-06-14,swing,2336.05,3106.95,2254.24,LOSS,-3.5,-3.8,90
INDIGO,2023-07-14,swing,2681.87,3756.38,2593.72,LOSS,-3.29,-3.59,90
INDIGO,2023-10-16,swing,2603.1,3000.16,2515.48,LOSS,-3.37,-3.67,90
INDIGO,2023-11-16,swing,2539.06,2840.05,2451.81,WIN,11.85,11.55,90
INDIGO,2023-12-18,swing,2909.48,3766.11,2811.86,WIN,29.44,29.14,90
INDIGO,2024-01-17,swing,3046.45,4035.76,2941.32,LOSS,-3.45,-3.75,90
INDIGO,2024-02-19,swing,3040.16,3754.38,2909.15,WIN,23.49,23.19,90
INDIGO,2024-03-20,swing,3227.55,3781.53,3078.99,WIN,17.16,16.86,90
INDIGO,2024-04-24,swing,3696.3,4953.43,3529.22,OPEN,30.05,29.75,90
INDIGO,2024-05-27,swing,4249.32,6026.37,4061.44,LOSS,-4.42,-4.72,90
INDIGO,2024-06-26,swing,4226.36,5348.64,4030.23,LOSS,-4.64,-4.94,90
INDIGO,2024-07-26,swing,4424.72,5180.2,4262.58,LOSS,-3.66,-3.96,90
INDIGO,2024-08-27,swing,4712.14,5680.85,4537.3,LOSS,-3.71,-4.01,90
INDIGO,2024-09-25,swing,4818.96,5743.2,4659.0,LOSS,-3.32,-3.62,90
INDIGO,2025-05-02,swing,5240.64,6777.35,4997.42,LOSS,-4.64,-4.94,90
INDIGO,2025-07-01,swing,5966.42,7445.62,5743.42,LOSS,-3.74,-4.04,90
INDIGO,2025-07-30,swing,5746.29,6727.13,5577.71,LOSS,-2.93,-3.23,90
INDIGO,2025-12-02,swing,5794.0,6143.5,5628.29,LOSS,-2.86,-3.16,90
IKS,2026-02-06,swing,1703.7,1953.6,1602.21,LOSS,-5.96,-6.26,90
IPCALAB,2020-01-24,swing,599.84,784.56,574.77,LOSS,-4.18,-4.48,90
IPCALAB,2020-02-25,swing,719.44,1017.89,668.64,LOSS,-7.06,-7.36,90
IPCALAB,2020-04-30,swing,781.79,1088.98,702.96,OPEN,28.35,28.05,90
IPCALAB,2020-06-02,swing,749.56,957.13,696.45,WIN,27.69,27.39,90
IPCALAB,2020-07-01,swing,821.94,1034.63,779.56,WIN,25.88,25.58,90
IPCALAB,2020-07-30,swing,872.01,1079.51,831.27,WIN,23.8,23.5,90
IPCALAB,2020-08-28,swing,989.19,1367.73,939.62,LOSS,-5.01,-5.31,90
IPCALAB,2020-09-28,swing,1014.79,1332.15,945.39,LOSS,-6.84,-7.14,90
IPCALAB,2020-10-28,swing,1159.53,1508.91,1092.45,LOSS,-5.79,-6.09,90
IPCALAB,2021-10-04,swing,1194.28,1442.31,1131.15,LOSS,-5.29,-5.59,90
IPCALAB,2023-11-16,swing,1050.93,1335.02,1012.86,OPEN,17.59,17.29,90
IPCALAB,2023-12-18,swing,1109.65,1443.95,1069.24,LOSS,-3.64,-3.94,90
IPCALAB,2024-01-17,swing,1129.77,1429.09,1089.57,LOSS,-3.56,-3.86,90
IPCALAB,2024-02-19,swing,1236.22,1509.34,1170.81,LOSS,-5.29,-5.59,90
IPCALAB,2024-04-24,swing,1318.37,1679.76,1263.64,LOSS,-4.15,-4.45,90
IPCALAB,2024-05-27,swing,1292.28,1537.99,1241.18,LOSS,-3.95,-4.25,90
IPCALAB,2024-07-26,swing,1253.25,1507.77,1202.3,WIN,20.31,20.01,90
IPCALAB,2024-08-27,swing,1389.09,1847.39,1333.21,OPEN,23.58,23.28,90
IPCALAB,2024-09-25,swing,1476.06,1999.91,1422.67,LOSS,-3.62,-3.92,90
IPCALAB,2024-10-25,swing,1576.74,2024.72,1508.02,LOSS,-4.36,-4.66,90
IPCALAB,2024-11-27,swing,1561.98,1840.02,1490.79,LOSS,-4.56,-4.86,90
IPCALAB,2024-12-27,swing,1592.19,1780.07,1523.27,LOSS,-4.33,-4.63,90
JBCHEPHARM,2020-02-25,swing,248.01,344.95,233.1,LOSS,-6.01,-6.31,90
JBCHEPHARM,2020-04-30,swing,269.86,357.75,245.73,WIN,32.57,32.27,90
JBCHEPHARM,2020-06-02,swing,324.74,494.96,301.5,WIN,52.42,52.12,90
JBCHEPHARM,2020-07-01,swing,334.14,518.46,312.15,WIN,55.16,54.86,90
JBCHEPHARM,2020-07-30,swing,340.54,427.93,328.18,WIN,25.66,25.36,90
JBCHEPHARM,2020-08-28,swing,376.02,459.79,361.15,LOSS,-3.95,-4.25,90
JBCHEPHARM,2020-09-28,swing,452.79,627.84,409.57,OPEN,5.33,5.03,90
JBCHEPHARM,2020-10-28,swing,488.6,703.91,451.69,LOSS,-7.55,-7.85,90
JBCHEPHARM,2020-12-29,swing,487.01,557.32,461.67,LOSS,-5.2,-5.5,90
JBCHEPHARM,2021-01-28,swing,481.41,543.32,454.63,LOSS,-5.56,-5.86,90
JBCHEPHARM,2021-02-26,swing,542.14,655.33,504.89,WIN,20.88,20.58,90
JBCHEPHARM,2021-03-31,swing,585.03,762.54,546.08,WIN,30.34,30.04,90
JBCHEPHARM,2021-05-04,swing,684.22,1007.16,646.83,OPEN,23.43,23.13,90
JBCHEPHARM,2021-06-03,swing,718.63,964.75,682.3,OPEN,18.84,18.54,90
JBCHEPHARM,2021-07-02,swing,804.73,1141.96,770.31,LOSS,-4.28,-4.58,90
JBCHEPHARM,2021-08-03,swing,856.4,1160.05,810.94,LOSS,-5.31,-5.61,90
JBCHEPHARM,2021-10-04,swing,902.47,1063.66,854.56,LOSS,-5.31,-5.61,90
JBCHEPHARM,2022-11-10,swing,957.07,1145.92,913.65,LOSS,-4.54,-4.84,90
JBCHEPHARM,2022-12-09,swing,984.73,1120.1,946.32,LOSS,-3.9,-4.2,90
JBCHEPHARM,2023-02-08,swing,973.3,1052.75,933.58,LOSS,-4.08,-4.38,90
JBCHEPHARM,2023-04-13,swing,1020.64,1155.47,982.09,LOSS,-3.78,-4.08,90
JBCHEPHARM,2023-05-16,swing,993.33,1087.18,950.29,LOSS,-4.33,-4.63,90
JBCHEPHARM,2023-06-14,swing,1045.58,1216.51,1004.02,WIN,16.35,16.05,90
JBCHEPHARM,2023-07-14,swing,1223.78,1661.99,1152.31,LOSS,-5.84,-6.14,90
JBCHEPHARM,2023-08-14,swing,1300.34,1853.41,1227.36,LOSS,-5.61,-5.91,90
JBCHEPHARM,2023-09-13,swing,1423.82,1888.96,1354.22,LOSS,-4.89,-5.19,90
JBCHEPHARM,2023-10-16,swing,1417.93,1786.49,1350.39,LOSS,-4.76,-5.06,90
JBCHEPHARM,2023-11-16,swing,1474.36,1805.38,1406.55,LOSS,-4.6,-4.9,90
JBCHEPHARM,2024-01-17,swing,1615.52,2158.28,1537.63,LOSS,-4.82,-5.12,90
JBCHEPHARM,2024-02-19,swing,1617.22,2008.47,1529.91,LOSS,-5.4,-5.7,90
JBCHEPHARM,2024-04-24,swing,1743.31,2113.82,1677.9,LOSS,-3.75,-4.05,90
JBCHEPHARM,2024-07-26,swing,1820.06,2106.08,1743.89,LOSS,-4.19,-4.49,90
JBCHEPHARM,2024-08-27,swing,1865.42,2198.81,1775.05,LOSS,-4.84,-5.14,90
JBCHEPHARM,2024-09-25,swing,1906.4,2243.38,1822.46,LOSS,-4.4,-4.7,90
JBCHEPHARM,2024-10-25,swing,1860.17,2146.97,1775.17,LOSS,-4.57,-4.87,90
JBCHEPHARM,2026-01-01,swing,1800.06,2041.92,1756.01,WIN,13.44,13.14,90
JBCHEPHARM,2026-02-02,swing,1849.32,2112.99,1786.33,WIN,14.26,13.96,90
JKCEMENT,2020-01-24,swing,1261.16,1536.39,1215.72,LOSS,-3.6,-3.9,90
JKCEMENT,2020-02-25,swing,1447.45,1961.22,1390.77,LOSS,-3.92,-4.22,90
JKCEMENT,2020-07-30,swing,1440.0,2057.25,1358.86,WIN,42.86,42.56,90
JKCEMENT,2020-08-28,swing,1478.72,2007.2,1412.26,LOSS,-4.49,-4.79,90
JKCEMENT,2020-10-28,swing,1837.76,2496.16,1742.21,LOSS,-5.2,-5.5,90
JKCEMENT,2020-11-26,swing,1880.39,2602.72,1799.41,WIN,38.41,38.11,90
JKCEMENT,2021-01-28,swing,2083.09,2561.95,1958.1,WIN,22.99,22.69,90
JKCEMENT,2021-02-26,swing,2554.23,3639.67,2374.89,OPEN,23.54,23.24,90
JKCEMENT,2021-03-31,swing,2828.55,4260.58,2637.95,LOSS,-6.74,-7.04,90
JKCEMENT,2021-06-03,swing,2773.11,3000.64,2659.34,LOSS,-4.1,-4.4,90
JKCEMENT,2021-07-02,swing,2780.51,2964.32,2688.61,WIN,6.61,6.31,90
JKCEMENT,2021-08-03,swing,3167.03,3892.43,3016.41,LOSS,-4.76,-5.06,90
JKCEMENT,2021-09-02,swing,3320.6,4255.04,3153.79,LOSS,-5.02,-5.32,90
JKCEMENT,2021-11-03,swing,3393.53,4034.49,3202.2,LOSS,-5.64,-5.94,90
JKCEMENT,2022-01-04,swing,3448.54,4065.21,3245.12,LOSS,-5.9,-6.2,90
JKCEMENT,2022-02-03,swing,3332.89,3752.22,3123.23,LOSS,-6.29,-6.59,90
JKCEMENT,2023-03-10,swing,2775.05,3117.93,2657.33,WIN,12.36,12.06,90
JKCEMENT,2023-05-16,swing,2995.56,3439.03,2895.94,LOSS,-3.33,-3.63,90
JKCEMENT,2023-06-14,swing,3242.71,4000.4,3129.51,LOSS,-3.49,-3.79,90
JKCEMENT,2023-07-14,swing,3255.71,3908.46,3151.28,LOSS,-3.21,-3.51,90
JKCEMENT,2023-09-13,swing,3210.1,3497.81,3082.71,LOSS,-3.97,-4.27,90
JKCEMENT,2023-10-16,swing,3214.9,3509.8,3104.47,LOSS,-3.43,-3.73,90
JKCEMENT,2023-11-16,swing,3418.67,3982.43,3275.06,WIN,16.49,16.19,90
JKCEMENT,2024-02-19,swing,4165.36,5209.49,4001.43,LOSS,-3.94,-4.24,90
JKCEMENT,2024-06-26,swing,4286.98,5018.41,4093.18,LOSS,-4.52,-4.82,90
JKCEMENT,2024-07-26,swing,4375.09,5238.7,4176.19,LOSS,-4.55,-4.85,90
JKCEMENT,2024-08-27,swing,4418.53,5318.34,4250.15,LOSS,-3.81,-4.11,90
JKCEMENT,2024-09-25,swing,4717.74,5671.14,4515.71,LOSS,-4.28,-4.58,90
JKCEMENT,2025-01-27,swing,4726.89,5966.68,4521.41,LOSS,-4.35,-4.65,90
JKCEMENT,2025-03-27,swing,4683.7,5341.39,4490.75,LOSS,-4.12,-4.42,90
JKCEMENT,2025-05-02,swing,5081.51,6335.91,4844.42,WIN,24.69,24.39,90
JKCEMENT,2025-06-02,swing,5463.96,7292.04,5203.49,WIN,33.46,33.16,90
JKCEMENT,2025-07-01,swing,6112.48,8126.32,5774.54,LOSS,-5.53,-5.83,90
JKCEMENT,2025-07-30,swing,6477.89,8668.17,6204.81,LOSS,-4.22,-4.52,90
JKCEMENT,2025-09-01,swing,6920.74,8850.98,6572.09,LOSS,-5.04,-5.34,90
JBMA,2020-12-29,swing,54.44,68.0,50.36,WIN,24.91,24.61,90
JBMA,2021-01-28,swing,74.47,116.8,68.58,LOSS,-7.91,-8.21,90
JBMA,2021-02-26,swing,86.58,143.33,80.63,LOSS,-6.87,-7.17,90
JBMA,2021-03-31,swing,82.64,123.93,75.74,LOSS,-8.35,-8.65,90
JBMA,2021-05-04,swing,82.7,105.04,76.19,LOSS,-7.87,-8.17,90
JBMA,2021-06-03,swing,84.37,109.2,79.16,WIN,29.43,29.13,90
JBMA,2021-07-02,swing,86.11,113.56,80.17,LOSS,-6.9,-7.2,90
JBMA,2021-08-03,swing,96.95,122.09,90.53,LOSS,-6.62,-6.92,90
JBMA,2021-10-04,swing,105.06,133.81,97.3,WIN,27.37,27.07,90
JBMA,2021-11-03,swing,122.04,173.44,112.56,WIN,42.12,41.82,90
JBMA,2021-12-06,swing,206.7,383.21,187.18,LOSS,-9.44,-9.74,90
JBMA,2022-01-04,swing,245.89,457.1,225.31,LOSS,-8.37,-8.67,90
JBMA,2022-02-03,swing,305.6,554.42,283.33,LOSS,-7.29,-7.59,90
JBMA,2023-03-10,swing,311.81,474.23,291.16,LOSS,-6.62,-6.92,90
JBMA,2023-04-13,swing,371.38,565.17,347.48,WIN,52.18,51.88,90
JBMA,2023-05-16,swing,390.2,589.55,365.76,WIN,51.09,50.79,90
JBMA,2023-06-14,swing,490.13,795.14,463.97,WIN,62.23,61.93,90
JBMA,2023-07-14,swing,656.03,1077.58,600.75,LOSS,-8.43,-8.73,90
JBMA,2023-08-14,swing,612.61,969.03,565.64,LOSS,-7.67,-7.97,90
JBMA,2023-09-13,swing,724.14,1059.83,673.83,LOSS,-6.95,-7.25,90
JBMA,2023-12-18,swing,703.18,891.15,668.2,WIN,26.73,26.43,90
JBMA,2024-01-17,swing,927.01,1450.71,863.79,LOSS,-6.82,-7.12,90
JBMA,2024-02-19,swing,1009.68,1594.01,938.97,LOSS,-7.0,-7.3,90
JBMA,2024-05-27,swing,981.12,1173.09,920.73,LOSS,-6.16,-6.46,90
JBMA,2024-06-26,swing,1071.73,1398.49,1002.02,LOSS,-6.5,-6.8,90
JKTYRE,2021-01-28,swing,125.83,219.91,114.84,LOSS,-8.73,-9.03,90
JKTYRE,2021-02-26,swing,120.17,199.35,111.06,LOSS,-7.58,-7.88,90
JKTYRE,2021-05-04,swing,116.32,139.71,107.5,LOSS,-7.58,-7.88,90
JKTYRE,2021-06-03,swing,124.59,160.4,116.71,OPEN,16.96,16.66,90
JKTYRE,2021-07-02,swing,136.72,190.72,127.98,LOSS,-6.39,-6.69,90
JKTYRE,2021-08-03,swing,139.24,185.82,132.13,LOSS,-5.11,-5.41,90
JKTYRE,2022-11-10,swing,167.45,237.18,157.07,LOSS,-6.2,-6.5,90
JKTYRE,2022-12-09,swing,200.99,272.25,190.3,LOSS,-5.32,-5.62,90
JKTYRE,2023-01-09,swing,186.68,223.99,173.93,LOSS,-6.83,-7.13,90
JKTYRE,2023-06-14,swing,185.8,253.93,178.18,WIN,36.67,36.37,90
JKTYRE,2023-07-14,swing,237.21,353.3,222.94,WIN,48.94,48.64,90
JKTYRE,2023-08-14,swing,263.78,405.29,248.68,LOSS,-5.72,-6.02,90
JKTYRE,2023-10-16,swing,303.92,406.47,285.43,LOSS,-6.08,-6.38,90
JKTYRE,2023-11-16,swing,345.77,494.15,324.77,WIN,42.91,42.61,90
JKTYRE,2023-12-18,swing,345.43,486.45,327.49,WIN,40.82,40.52,90
JKTYRE,2024-01-17,swing,397.68,565.42,377.65,LOSS,-5.04,-5.34,90
JKTYRE,2024-02-19,swing,506.11,773.4,471.65,LOSS,-6.81,-7.11,90
JKTYRE,2025-12-02,swing,449.95,608.05,429.94,WIN,35.14,34.84,90
JKTYRE,2026-01-01,swing,502.7,700.1,480.04,LOSS,-4.51,-4.81,90
JKTYRE,2026-02-02,swing,519.7,636.7,495.85,LOSS,-4.59,-4.89,90
JMFINANCIL,2020-02-25,swing,100.28,141.79,91.52,LOSS,-8.74,-9.04,90
JMFINANCIL,2021-02-26,swing,81.45,98.01,76.04,LOSS,-6.64,-6.94,90
JMFINANCIL,2021-08-03,swing,90.59,121.79,83.31,LOSS,-8.04,-8.34,90
JMFINANCIL,2023-10-16,swing,81.86,103.69,77.52,LOSS,-5.3,-5.6,90
JMFINANCIL,2023-12-18,swing,94.36,123.6,90.01,LOSS,-4.61,-4.91,90
JMFINANCIL,2024-01-17,swing,100.14,138.06,94.37,LOSS,-5.76,-6.06,90
JMFINANCIL,2024-02-19,swing,96.55,125.24,89.38,LOSS,-7.43,-7.73,90
JMFINANCIL,2024-08-27,swing,98.17,140.48,91.94,WIN,43.1,42.8,90
JMFINANCIL,2024-10-25,swing,130.69,196.37,116.61,LOSS,-10.77,-11.07,90
JSWDULUX,2020-02-25,swing,1922.22,2468.81,1813.6,LOSS,-5.65,-5.95,90
JSWDULUX,2021-01-28,swing,1879.92,2337.37,1769.39,LOSS,-5.88,-6.18,90
JSWDULUX,2021-03-31,swing,1884.78,2064.17,1795.08,LOSS,-4.76,-5.06,90
JSWDULUX,2021-05-04,swing,1856.46,2012.17,1778.6,LOSS,-4.19,-4.49,90
JSWDULUX,2021-07-02,swing,1920.98,2103.11,1856.19,LOSS,-3.37,-3.67,90
JSWDULUX,2022-10-10,swing,1935.27,2427.41,1862.44,LOSS,-3.76,-4.06,90
JSWDULUX,2022-11-10,swing,1905.99,2288.77,1824.09,OPEN,4.52,4.22,90
JSWDULUX,2022-12-09,swing,1966.55,2246.09,1883.31,LOSS,-4.23,-4.53,90
JSWDULUX,2023-03-10,swing,1993.58,2209.73,1923.66,WIN,10.84,10.54,90
JSWDULUX,2023-04-13,swing,1985.97,2151.28,1903.31,WIN,8.32,8.02,90
JSWDULUX,2023-05-16,swing,2181.64,2622.46,2103.59,LOSS,-3.58,-3.88,90
JSWDULUX,2023-06-14,swing,2112.6,2335.95,2035.57,WIN,10.57,10.27,90
JSWDULUX,2023-07-14,swing,2409.26,3003.66,2327.44,LOSS,-3.4,-3.7,90
JSWDULUX,2023-08-14,swing,2517.93,3184.07,2415.72,LOSS,-4.06,-4.36,90
JSWDULUX,2024-02-19,swing,2583.18,3176.36,2457.14,LOSS,-4.88,-5.18,90
JSWDULUX,2024-08-27,swing,2970.71,3970.74,2824.31,WIN,33.66,33.36,90
JSWDULUX,2024-09-25,swing,3355.71,4564.78,3199.9,LOSS,-4.64,-4.94,90
JSWDULUX,2024-10-25,swing,3401.22,4407.37,3170.32,LOSS,-6.79,-7.09,90
JSWDULUX,2025-01-27,swing,3602.86,4224.87,3411.69,LOSS,-5.31,-5.61,90
JSWENERGY,2020-12-29,swing,66.74,86.75,61.89,WIN,29.98,29.68,90
JSWENERGY,2021-01-28,swing,71.72,94.7,66.62,WIN,32.04,31.74,90
JSWENERGY,2021-02-26,swing,70.76,86.05,66.05,WIN,21.61,21.31,90
JSWENERGY,2021-03-31,swing,84.38,114.11,77.91,WIN,35.23,34.93,90
JSWENERGY,2021-05-04,swing,106.86,164.85,99.47,WIN,54.27,53.97,90
JSWENERGY,2021-06-03,swing,126.48,198.47,119.02,WIN,56.92,56.62,90
JSWENERGY,2021-07-02,swing,168.53,297.13,155.89,WIN,76.31,76.01,90
JSWENERGY,2021-08-03,swing,237.34,428.85,218.12,LOSS,-8.1,-8.4,90
JSWENERGY,2021-09-02,swing,248.84,413.89,230.42,OPEN,21.8,21.5,90
JSWENERGY,2021-10-04,swing,375.45,696.35,352.73,LOSS,-6.05,-6.35,90
JSWENERGY,2021-11-03,swing,328.18,504.79,301.69,LOSS,-8.07,-8.37,90
JSWENERGY,2022-03-07,swing,320.72,387.25,297.57,LOSS,-7.22,-7.52,90
JSWENERGY,2023-10-16,swing,387.91,544.7,359.79,LOSS,-7.25,-7.55,90
JSWENERGY,2023-11-16,swing,395.67,473.81,371.27,LOSS,-6.17,-6.47,90
JSWENERGY,2023-12-18,swing,430.15,531.89,404.96,LOSS,-5.86,-6.16,90
JSWENERGY,2024-01-17,swing,460.68,608.2,435.22,WIN,32.02,31.72,90
JSWENERGY,2024-02-19,swing,475.37,594.18,446.05,WIN,24.99,24.69,90
JSWENERGY,2024-04-24,swing,609.83,840.32,573.73,LOSS,-5.92,-6.22,90
JSWENERGY,2024-05-27,swing,594.3,801.49,552.25,LOSS,-7.08,-7.38,90
JSWENERGY,2024-06-26,swing,714.83,1025.42,670.66,LOSS,-6.18,-6.48,90
JSWENERGY,2024-08-27,swing,710.32,951.91,673.13,LOSS,-5.24,-5.54,90
JSWENERGY,2024-09-25,swing,783.53,996.98,744.77,LOSS,-4.95,-5.25,90
JSWINFRA,2025-09-29,swing,321.68,361.53,309.52,LOSS,-3.78,-4.08,90
JSWSTEEL,2020-11-26,swing,318.37,430.89,305.13,WIN,35.34,35.04,90
JSWSTEEL,2020-12-29,swing,363.87,511.48,346.01,LOSS,-4.91,-5.21,90
JSWSTEEL,2021-01-28,swing,354.13,448.58,334.0,WIN,26.67,26.37,90
JSWSTEEL,2021-02-26,swing,396.96,493.31,375.98,LOSS,-5.29,-5.59,90
JSWSTEEL,2021-03-31,swing,439.97,582.0,417.65,WIN,32.28,31.98,90
JSWSTEEL,2021-05-04,swing,680.73,1152.63,642.53,LOSS,-5.61,-5.91,90
JSWSTEEL,2021-06-03,swing,664.54,1094.37,628.79,LOSS,-5.38,-5.68,90
JSWSTEEL,2021-08-03,swing,709.68,834.62,679.88,LOSS,-4.2,-4.5,90
JSWSTEEL,2022-10-10,swing,652.59,787.21,626.77,LOSS,-3.96,-4.26,90
JSWSTEEL,2023-07-14,swing,789.24,956.02,762.71,LOSS,-3.36,-3.66,90
JSWSTEEL,2023-08-14,swing,807.45,998.88,781.4,LOSS,-3.23,-3.53,90
JSWSTEEL,2024-05-27,swing,894.03,1082.94,856.04,LOSS,-4.25,-4.55,90
JSWSTEEL,2024-08-27,swing,955.42,1146.1,921.5,LOSS,-3.55,-3.85,90
JSWSTEEL,2024-09-25,swing,981.4,1168.67,948.6,LOSS,-3.34,-3.64,90
JSWSTEEL,2025-03-27,swing,1047.6,1304.47,1016.08,LOSS,-3.01,-3.31,90
JSWSTEEL,2025-10-31,swing,1203.09,1476.62,1168.42,LOSS,-2.88,-3.18,90
JSWSTEEL,2025-12-02,swing,1161.73,1304.9,1124.13,LOSS,-3.24,-3.54,90
JSWSTEEL,2026-01-01,swing,1158.15,1285.67,1120.64,LOSS,-3.24,-3.54,90
JSWSTEEL,2026-02-02,swing,1207.46,1408.96,1166.51,LOSS,-3.39,-3.69,90
JPPOWER,2020-07-30,swing,2.0,3.88,1.88,OPEN,57.5,57.2,90
JPPOWER,2020-08-28,swing,2.85,5.47,2.64,LOSS,-7.37,-7.67,90
JPPOWER,2020-12-29,swing,3.3,4.87,2.86,LOSS,-13.33,-13.63,90
JPPOWER,2021-06-03,swing,3.9,5.93,3.6,WIN,52.05,51.75,90
JPPOWER,2021-07-02,swing,5.5,9.4,5.04,LOSS,-8.36,-8.66,90
JPPOWER,2022-01-04,swing,7.25,11.83,6.42,LOSS,-11.45,-11.75,90
JPPOWER,2022-02-03,swing,8.95,16.07,7.89,LOSS,-11.84,-12.14,90
JPPOWER,2023-11-16,swing,14.55,25.73,13.21,LOSS,-9.21,-9.51,90
JPPOWER,2023-12-18,swing,14.1,22.13,13.01,LOSS,-7.73,-8.03,90
JPPOWER,2024-01-17,swing,16.2,27.38,14.91,LOSS,-7.96,-8.26,90
JPPOWER,2024-02-19,swing,20.35,31.6,18.62,LOSS,-8.5,-8.8,90
JPPOWER,2024-04-24,swing,18.25,23.2,16.99,LOSS,-6.9,-7.2,90
JPPOWER,2024-05-27,swing,20.45,28.7,19.17,LOSS,-6.26,-6.56,90
JPPOWER,2024-06-26,swing,19.95,27.23,18.64,LOSS,-6.57,-6.87,90
J&KBANK,2021-01-28,swing,25.93,44.42,23.68,LOSS,-8.68,-8.98,90
J&KBANK,2021-02-26,swing,28.32,39.71,26.1,LOSS,-7.84,-8.14,90
J&KBANK,2021-06-03,swing,28.08,37.83,26.51,WIN,34.72,34.42,90
J&KBANK,2021-07-02,swing,39.4,66.13,36.45,LOSS,-7.49,-7.79,90
J&KBANK,2021-08-03,swing,37.21,57.34,34.8,LOSS,-6.48,-6.78,90
J&KBANK,2021-10-04,swing,36.25,43.85,34.06,WIN,20.97,20.67,90
J&KBANK,2021-11-03,swing,42.17,58.65,39.08,LOSS,-7.33,-7.63,90
J&KBANK,2023-01-09,swing,52.87,91.85,48.01,LOSS,-9.19,-9.49,90
J&KBANK,2023-04-13,swing,48.05,54.71,45.2,WIN,13.86,13.56,90
J&KBANK,2023-05-16,swing,53.4,68.08,49.76,WIN,27.49,27.19,90
J&KBANK,2023-06-14,swing,53.78,69.04,51.19,WIN,28.37,28.07,90
J&KBANK,2023-07-14,swing,67.11,96.12,62.99,WIN,43.23,42.93,90
J&KBANK,2023-08-14,swing,71.02,100.32,66.7,WIN,41.26,40.96,90
J&KBANK,2023-09-13,swing,92.43,151.84,85.39,OPEN,37.55,37.25,90
J&KBANK,2023-10-16,swing,107.62,172.83,100.59,LOSS,-6.53,-6.83,90
J&KBANK,2023-11-16,swing,109.73,151.19,103.14,LOSS,-6.01,-6.31,90
J&KBANK,2023-12-18,swing,122.86,163.81,115.12,LOSS,-6.3,-6.6,90
J&KBANK,2024-01-17,swing,131.89,186.4,124.64,LOSS,-5.5,-5.8,90
J&KBANK,2024-02-19,swing,138.14,187.46,127.78,LOSS,-7.5,-7.8,90
JINDALSAW,2021-02-26,swing,38.32,47.07,35.92,LOSS,-6.26,-6.56,90
JINDALSAW,2021-05-04,swing,42.9,58.28,39.92,LOSS,-6.95,-7.25,90
JINDALSAW,2021-06-03,swing,52.14,80.77,48.35,LOSS,-7.27,-7.57,90
JINDALSAW,2021-07-02,swing,57.13,93.23,53.3,LOSS,-6.7,-7.0,90
JINDALSAW,2021-08-03,swing,65.23,103.38,60.57,LOSS,-7.14,-7.44,90
JINDALSAW,2023-02-08,swing,64.53,98.38,59.87,WIN,52.46,52.16,90
JINDALSAW,2023-03-10,swing,83.78,143.72,78.12,LOSS,-6.76,-7.06,90
JINDALSAW,2023-04-13,swing,78.65,117.12,73.57,WIN,48.91,48.61,90
JINDALSAW,2023-05-16,swing,83.49,106.91,78.79,WIN,28.05,27.75,90
JINDALSAW,2023-06-14,swing,119.01,195.72,110.73,WIN,64.46,64.16,90
JINDALSAW,2023-07-14,swing,155.3,275.64,144.89,OPEN,39.79,39.49,90
JINDALSAW,2023-08-14,swing,166.02,280.14,152.79,LOSS,-7.97,-8.27,90
JINDALSAW,2023-10-16,swing,176.11,216.61,164.29,LOSS,-6.71,-7.01,90
JINDALSAW,2023-11-16,swing,246.99,393.82,230.2,LOSS,-6.8,-7.1,90
JINDALSAW,2023-12-18,swing,212.56,287.05,198.85,LOSS,-6.45,-6.75,90
JINDALSAW,2024-01-17,swing,253.01,371.58,238.94,LOSS,-5.56,-5.86,90
JINDALSAW,2024-02-19,swing,244.68,313.03,226.33,LOSS,-7.5,-7.8,90
JINDALSAW,2024-04-24,swing,242.02,319.18,225.86,LOSS,-6.68,-6.98,90
JINDALSAW,2024-05-27,swing,264.39,375.11,247.95,LOSS,-6.22,-6.52,90
JINDALSAW,2024-06-26,swing,274.1,375.56,256.38,WIN,37.02,36.72,90
JINDALSAW,2024-07-26,swing,273.27,331.51,257.39,WIN,21.31,21.01,90
JINDALSAW,2024-08-27,swing,345.13,511.17,325.11,LOSS,-5.8,-6.1,90
JINDALSAW,2024-09-25,swing,367.05,517.52,348.82,LOSS,-4.97,-5.27,90
JSL,2020-11-26,swing,62.93,97.37,58.88,LOSS,-6.44,-6.74,90
JSL,2020-12-29,swing,78.07,131.25,71.57,LOSS,-8.33,-8.63,90
JSL,2021-01-28,swing,82.16,120.28,74.78,LOSS,-8.98,-9.28,90
JSL,2021-05-04,swing,91.35,132.35,84.88,WIN,44.88,44.58,90
JSL,2021-06-03,swing,92.09,134.2,85.29,WIN,45.73,45.43,90
JSL,2021-07-02,swing,107.48,164.78,99.35,WIN,53.31,53.01,90
JSL,2021-08-03,swing,155.9,254.95,141.69,LOSS,-9.11,-9.41,90
JSL,2021-09-02,swing,145.14,225.89,131.08,OPEN,30.01,29.71,90
JSL,2021-10-04,swing,165.54,251.68,154.14,LOSS,-6.89,-7.19,90
JSL,2021-11-03,swing,193.02,292.51,177.22,LOSS,-8.19,-8.49,90
JSL,2022-01-04,swing,192.34,247.35,179.79,LOSS,-6.52,-6.82,90
JSL,2022-02-03,swing,206.89,283.73,192.4,LOSS,-7.0,-7.3,90
